payment_id,invoice_id,payment_date,amount_paid,method
2226,3226,2025-11-14,16934.14,Cheque
2227,3227,2025-11-11,20481.79,NEFT
2228,3227,2025-10-23,577.03,UPI
2229,3229,2026-08-11,4579.11,Card
2230,3230,2026-09-18,12695.76,Card
2231,3231,2025-11-29,1547.5,Card
2232,3232,2025-12-17,13096.19,UPI
2233,3233,2026-08-27,13269.58,NEFT
2234,3235,2026-05-06,759.25,Card
2235,3236,2026-01-20,3630.02,Card
2236,3237,2026-05-21,10589.87,Card
2237,3239,2026-08-29,962.68,UPI
2238,3239,2026-08-14,16.34,UPI
2239,3240,2026-01-26,4735.21,NEFT
2240,3240,2026-01-26,529.0,Cheque
2241,3241,2026-09-06,3906.76,Cheque
2242,3241,2026-08-23,4388.18,UPI
2243,3242,2026-04-07,2025.14,UPI
2244,3242,2026-04-30,876.54,UPI
2245,3243,2026-02-13,2434.37,Card
2246,3244,2026-07-29,8254.75,Cheque
2247,3245,2026-08-05,1431.25,Cheque
2248,3246,2026-07-04,2647.31,Card
2249,3247,2026-02-10,6241.79,NEFT
2250,3248,2025-12-10,6825.3,Card
2251,3249,2026-03-14,4179.94,Card
2252,3250,2026-06-16,16395.8,NEFT
2253,3251,2025-10-28,9108.94,Card
2254,3252,2026-03-01,3666.07,NEFT
2255,3252,2026-02-08,110.01,Cheque
2256,3253,2026-04-14,1780.46,UPI
2257,3254,2026-06-26,11051.61,UPI
2258,3255,2026-10-25,11365.91,NEFT
2259,3256,2025-11-29,4619.18,Card
2260,3257,2025-10-20,5493.97,UPI
2261,3257,2025-09-22,745.8,Card
2262,3258,2026-06-29,8762.07,Cheque
2263,3259,2026-01-03,18027.9,Cheque
2264,3260,2026-08-18,9782.82,Cheque
2265,3260,2026-09-07,385.18,NEFT
2266,3262,2026-04-22,9087.57,Cheque
2267,3262,2026-04-21,1432.0,Card
2268,3263,2026-08-19,12557.74,Card
2269,3264,2026-01-30,6142.78,Card
2270,3264,2026-02-17,66.3,UPI
2271,3265,2026-06-10,10417.23,Card
2272,3266,2026-07-13,2910.69,Cheque
2273,3267,2026-03-27,11446.12,NEFT
2274,3268,2026-07-25,2930.11,UPI
2275,3269,2026-05-10,1646.58,UPI
2276,3270,2025-12-30,4510.3,NEFT
2277,3271,2026-06-05,1230.48,Cheque
2278,3271,2026-05-31,478.73,Card
2279,3272,2026-06-02,3102.59,Cheque
2280,3273,2026-02-07,2974.19,NEFT
2281,3273,2026-02-24,3793.89,Card
2282,3274,2026-04-28,6244.98,Card
2283,3275,2026-06-22,8340.18,NEFT
2284,3276,2026-01-09,8443.87,Cheque
2285,3277,2025-10-01,6745.03,NEFT
2286,3278,2025-10-20,2529.75,Cheque
2287,3279,2026-08-12,10465.18,NEFT
2288,3280,2025-10-27,4580.21,UPI
2289,3281,2026-03-01,4784.62,Card
2290,3281,2026-02-01,1275.05,UPI
2291,3282,2026-01-31,3347.53,UPI
2292,3282,2026-02-28,2086.73,Cheque
2293,3283,2025-12-23,17621.48,NEFT
2294,3284,2026-02-27,1922.33,NEFT
2295,3287,2026-04-10,2864.82,Card
2296,3287,2026-03-14,2223.59,NEFT
2297,3290,2025-11-05,3115.42,UPI
2298,3290,2025-10-24,859.06,NEFT
2299,3293,2026-07-01,4370.94,UPI
2300,3294,2026-06-23,5765.08,Cheque
2301,3295,2026-02-19,932.16,UPI
2302,3295,2026-03-08,1070.85,Cheque
2303,3296,2025-10-07,6827.51,UPI
2304,3297,2026-06-27,5037.9,UPI
2305,3299,2026-05-29,4194.96,UPI
2306,3301,2026-05-30,5678.45,Card
2307,3301,2026-06-22,2628.79,NEFT
2308,3302,2026-01-25,6110.32,Cheque
2309,3302,2026-03-08,23.42,Card
2310,3304,2025-10-27,6236.2,UPI
2311,3305,2026-09-17,3503.92,Card
2312,3306,2026-09-16,2837.38,Card
2313,3307,2026-03-02,14713.66,NEFT
2314,3308,2026-10-23,2371.27,Cheque
2315,3309,2026-01-24,2595.28,Card
2316,3311,2026-02-12,15829.1,Card
2317,3312,2026-04-04,9640.81,UPI
2318,3313,2026-06-07,3833.03,Card
2319,3314,2026-05-04,8163.54,NEFT
2320,3315,2025-11-25,842.8,Cheque
2321,3316,2026-06-24,7313.09,NEFT
2322,3318,2026-09-02,9940.22,Card
2323,3318,2026-08-26,9135.95,Cheque
2324,3319,2026-06-29,6709.15,Cheque
2325,3320,2026-08-12,2610.59,Cheque
2326,3321,2026-07-02,2593.15,NEFT
2327,3322,2026-07-11,2606.16,Cheque
2328,3323,2025-12-01,8032.38,UPI
2329,3324,2026-03-30,2573.8,UPI
2330,3325,2026-07-18,2494.11,Card
2331,3326,2025-11-02,15411.37,UPI
2332,3327,2026-05-25,6293.25,UPI
2333,3329,2026-04-06,7774.39,UPI
2334,3330,2026-05-11,3999.58,UPI
2335,3331,2026-06-30,817.02,NEFT
2336,3331,2026-05-28,400.46,NEFT
2337,3332,2025-12-23,3354.26,NEFT
2338,3333,2026-10-19,2097.45,Cheque
2339,3334,2025-11-17,2879.5,Card
2340,3334,2025-11-24,3255.81,Card
2341,3338,2026-03-16,33056.08,Cheque
2342,3340,2025-10-29,5977.71,Card
2343,3341,2026-05-07,4793.95,UPI
2344,3342,2025-11-02,3106.09,UPI
2345,3343,2026-04-12,1343.07,Card
2346,3344,2026-04-17,802.83,Cheque
2347,3345,2026-01-10,2159.68,UPI
2348,3345,2025-11-19,388.23,Cheque
2349,3346,2025-11-07,18390.52,Card
2350,3347,2026-01-07,18027.82,NEFT
2351,3348,2026-07-30,4781.34,UPI
2352,3349,2025-12-02,7254.42,NEFT
2353,3352,2026-01-08,2687.2,NEFT
2354,3353,2026-09-13,2683.34,Cheque
2355,3354,2025-11-21,8161.83,NEFT
2356,3355,2025-11-28,3080.84,Cheque
2357,3356,2026-09-16,3340.32,Cheque
2358,3356,2026-09-08,4072.2,UPI
2359,3357,2025-12-19,4444.58,UPI
2360,3358,2025-12-31,15544.95,UPI
2361,3359,2025-10-23,7778.09,Card
2362,3360,2026-03-01,3591.05,NEFT
2363,3360,2026-02-22,2488.31,NEFT
2364,3361,2025-10-14,1592.3,UPI
2365,3362,2025-12-31,3377.14,Cheque
2366,3363,2026-07-08,4802.85,Card
2367,3364,2026-02-23,5223.08,Card
2368,3365,2026-02-20,5386.85,Card
2369,3365,2026-03-22,3112.77,UPI
2370,3366,2025-12-12,5895.88,Cheque
2371,3368,2026-02-13,8029.56,Card
2372,3369,2026-08-15,3457.08,Card
2373,3370,2026-05-28,2978.48,NEFT
2374,3371,2025-12-20,1449.94,UPI
2375,3371,2025-12-28,619.48,Card
2376,3372,2026-02-25,3049.65,Cheque
2377,3372,2026-02-02,725.26,NEFT
2378,3373,2026-05-10,3201.66,Cheque
2379,3374,2026-02-27,12654.73,NEFT
2380,3375,2026-02-05,2717.11,NEFT
2381,3378,2026-09-04,9070.1,Cheque
2382,3379,2026-05-08,8352.36,UPI
2383,3380,2025-11-08,1560.26,NEFT
2384,3381,2026-10-09,2489.21,Cheque
2385,3382,2026-05-15,2941.86,Card
2386,3383,2026-08-27,2262.79,Cheque
2387,3383,2026-09-06,1988.75,Cheque
2388,3384,2026-09-28,2844.85,Card
2389,3385,2026-06-28,3061.51,UPI
2390,3385,2026-06-17,1048.68,Cheque
2391,3386,2026-01-03,8434.15,Cheque
2392,3387,2026-07-11,1717.16,UPI
2393,3387,2026-07-15,1482.05,Card
2394,3388,2026-05-26,6342.26,UPI
2395,3389,2025-12-11,5753.85,NEFT
2396,3390,2026-03-14,469.27,UPI
2397,3392,2026-04-11,11000.81,Card
2398,3394,2026-06-09,2122.88,UPI
2399,3395,2026-06-15,9630.19,UPI
2400,3395,2026-07-05,1821.67,Cheque
2401,3396,2025-09-27,3705.09,NEFT
2402,3396,2025-09-11,1947.95,UPI
2403,3397,2026-07-28,16042.57,Card
2404,3398,2026-01-22,3447.32,Cheque
2405,3399,2026-09-08,13080.8,Cheque
2406,3400,2026-10-11,2455.58,UPI
2407,3401,2026-01-31,640.62,NEFT
2408,3402,2026-10-13,8568.19,UPI
2409,3403,2026-10-02,7909.18,NEFT
2410,3404,2026-09-14,8565.51,NEFT
2411,3405,2025-10-13,4238.49,UPI
2412,3406,2026-02-06,16167.43,NEFT
2413,3407,2026-04-24,9882.85,UPI
2414,3407,2026-05-10,109.75,Cheque
2415,3408,2026-07-07,9673.33,Cheque
2416,3410,2026-05-26,1702.06,UPI
2417,3411,2026-09-19,5278.04,UPI
2418,3414,2026-06-19,6185.9,Cheque
2419,3415,2025-11-23,2165.33,UPI
2420,3416,2026-02-25,7266.46,Card
2421,3417,2026-07-03,13673.44,NEFT
2422,3418,2025-09-21,19614.9,UPI
2423,3419,2025-09-30,4590.17,NEFT
2424,3420,2026-03-07,4262.12,NEFT
2425,3421,2025-10-15,1616.65,UPI
2426,3422,2026-01-06,3085.65,Card
2427,3423,2025-12-10,3626.27,Card
2428,3424,2026-05-31,1477.5,Card
2429,3426,2026-03-18,3758.82,Card
2430,3427,2026-04-18,5505.38,UPI
2431,3428,2025-11-01,6574.19,NEFT
2432,3429,2025-10-28,12338.86,Cheque
2433,3430,2026-02-03,5194.9,NEFT
2434,3430,2026-01-13,994.31,Cheque
2435,3431,2026-01-16,2127.51,Card
2436,3432,2026-06-15,7006.8,Card
2437,3433,2026-05-31,12318.15,NEFT
2438,3434,2025-12-24,2444.11,NEFT
2439,3435,2025-12-29,9482.65,Card
2440,3436,2026-04-17,3700.28,Card
2441,3437,2025-09-28,5395.46,Cheque
2442,3438,2026-09-06,2996.51,Cheque
2443,3439,2026-02-12,4185.57,NEFT
2444,3440,2025-11-09,7101.43,NEFT
2445,3441,2026-01-19,3561.2,NEFT
2446,3442,2025-11-02,2284.19,UPI
2447,3443,2026-06-06,2210.75,Card
2448,3444,2026-08-27,5537.22,NEFT
2449,3445,2026-05-07,7395.37,UPI
2450,3446,2026-06-14,4736.44,Cheque
2451,3447,2026-02-15,21360.34,Card
2452,3449,2025-10-21,6774.75,Cheque
2453,3450,2026-07-29,1146.66,Cheque
2454,3451,2026-07-22,4414.47,UPI
2455,3451,2026-08-31,187.08,NEFT
2456,3453,2025-12-27,4341.52,Card
2457,3454,2026-08-25,557.08,NEFT
2458,3454,2026-08-03,491.8,NEFT
2459,3455,2026-03-18,4633.64,UPI
2460,3457,2026-04-08,8697.07,Cheque
2461,3457,2026-04-19,1554.43,UPI
2462,3458,2025-09-20,1596.51,Card
2463,3459,2026-08-23,15834.77,NEFT
2464,3461,2026-05-12,1772.94,UPI
2465,3462,2026-09-12,2327.48,UPI
2466,3463,2025-11-24,6410.67,UPI
2467,3464,2026-08-31,16760.12,Card
2468,3465,2026-06-01,5835.98,UPI
2469,3466,2026-03-31,4609.9,Card
2470,3467,2026-04-22,7134.82,Cheque
2471,3469,2026-08-26,2232.91,Cheque
2472,3470,2026-10-11,1952.62,Cheque
2473,3471,2026-01-30,10707.96,Cheque
2474,3472,2026-04-10,14146.17,Card
2475,3473,2025-12-10,22229.28,Cheque
2476,3475,2026-05-04,10206.72,NEFT
2477,3476,2025-11-10,5390.23,UPI
2478,3477,2026-08-15,2845.77,NEFT
2479,3477,2026-08-28,507.68,Card
2480,3478,2026-06-07,2108.02,Card
2481,3479,2026-07-30,1962.21,Cheque
2482,3480,2026-02-17,1609.93,UPI
2483,3480,2026-02-21,59.5,NEFT
2484,3481,2025-12-17,8327.38,Card
2485,3481,2025-12-25,646.56,Card
2486,3482,2025-11-22,3602.01,Cheque
2487,3483,2026-06-25,2681.49,Cheque
2488,3483,2026-06-26,121.27,UPI
2489,3484,2026-03-08,987.78,UPI
2490,3485,2026-05-16,2408.25,NEFT
2491,3486,2026-03-23,3973.92,Card
2492,3488,2025-10-20,38641.75,NEFT
2493,3489,2026-09-24,893.0,Card
2494,3491,2026-09-13,4540.42,Card
2495,3492,2025-10-31,3178.04,NEFT
2496,3493,2025-12-16,4095.52,NEFT
2497,3495,2026-05-27,5993.35,UPI
2498,3496,2026-07-14,2279.36,Cheque
2499,3497,2026-08-22,7821.64,UPI
2500,3498,2026-07-24,2698.44,Cheque
2501,3498,2026-08-23,1300.35,Card
2502,3499,2026-03-09,1723.62,UPI
2503,3500,2026-07-03,3426.72,Card
2504,3500,2026-07-21,124.08,Cheque
2505,3501,2026-08-31,15567.58,Card
2506,3502,2026-08-26,5959.47,Card
2507,3503,2025-11-26,5018.31,UPI
2508,3504,2026-07-01,1711.02,NEFT
2509,3505,2026-01-10,3873.48,Cheque
2510,3506,2026-09-05,2930.71,NEFT
2511,3506,2026-08-20,3031.98,UPI
2512,3509,2026-08-03,6475.62,Card
2513,3511,2026-04-02,7627.32,Cheque
2514,3512,2025-12-04,2329.75,Card
2515,3513,2026-09-19,2254.34,Cheque
2516,3514,2026-06-08,4899.94,Card
2517,3515,2026-01-30,6147.25,Card
2518,3516,2026-10-07,5252.79,Cheque
2519,3516,2026-10-10,2924.65,Cheque
2520,3517,2025-10-16,890.8,Cheque
2521,3518,2026-06-27,9401.19,Cheque
2522,3519,2026-07-20,6955.74,Card
2523,3520,2026-07-01,2797.03,Cheque
2524,3521,2026-01-31,4124.72,Cheque
2525,3521,2026-01-21,13.96,NEFT
2526,3522,2026-06-09,5858.64,Cheque
2527,3523,2026-04-16,273.11,NEFT
2528,3524,2026-08-30,1837.89,Card
2529,3525,2026-07-02,12660.14,Card
2530,3527,2025-12-26,4667.86,Cheque
2531,3528,2026-08-12,3773.48,NEFT
2532,3528,2026-07-15,781.04,NEFT
2533,3531,2026-08-19,3864.03,NEFT
2534,3532,2026-01-12,5823.49,UPI
2535,3533,2026-09-09,9842.98,Cheque
2536,3535,2026-04-20,2505.68,Cheque
2537,3536,2026-02-26,1388.44,Card
2538,3537,2026-09-02,4447.89,NEFT
2539,3538,2026-08-15,14548.28,Cheque
2540,3539,2025-10-15,9319.15,Cheque
2541,3540,2025-11-20,3406.3,Card
2542,3541,2025-12-22,1374.65,NEFT
2543,3542,2025-12-25,10198.71,NEFT
2544,3542,2025-12-14,1923.18,NEFT
2545,3544,2026-02-15,1678.71,Cheque
2546,3544,2026-03-11,377.17,UPI
2547,3545,2026-03-03,3501.8,Card
2548,3546,2026-01-18,8242.84,UPI
2549,3546,2026-02-01,1838.19,Cheque
2550,3547,2026-03-06,6807.86,NEFT
2551,3548,2026-04-17,1014.09,Card
2552,3549,2026-09-18,2027.92,UPI
2553,3550,2026-09-12,6171.28,Card
2554,3550,2026-08-29,1791.16,Card
2555,3552,2026-09-14,8518.55,NEFT
2556,3553,2026-06-15,9336.13,Cheque
2557,3555,2026-05-25,6998.81,Card
2558,3556,2026-05-27,3170.12,Card
2559,3557,2025-10-20,2579.68,Cheque
2560,3557,2025-09-30,2898.83,Card
2561,3559,2026-07-02,19574.02,Cheque
2562,3560,2025-11-03,2585.11,UPI
2563,3561,2025-11-07,8921.95,NEFT
2564,3562,2026-03-26,4558.5,NEFT
2565,3563,2025-10-21,9051.78,NEFT
2566,3563,2025-12-01,20.2,NEFT
2567,3565,2026-02-01,12824.56,UPI
2568,3566,2026-01-28,2760.47,UPI
2569,3567,2026-07-02,5602.49,Cheque
2570,3568,2026-09-22,7105.97,Card
2571,3570,2026-01-09,5571.25,Card
2572,3570,2026-01-24,808.66,UPI
2573,3571,2026-08-12,11189.49,UPI
2574,3572,2026-03-24,4738.61,Cheque
2575,3574,2026-01-17,1640.66,Card
2576,3574,2025-12-23,1274.71,UPI
2577,3575,2025-12-30,2079.82,Cheque
2578,3580,2025-11-28,11536.61,Cheque
2579,3580,2025-12-24,3158.3,NEFT
2580,3581,2025-12-05,11677.35,UPI
2581,3582,2026-07-31,1245.17,Cheque
2582,3582,2026-07-24,795.14,Card
2583,3583,2026-05-15,1552.85,Cheque
2584,3584,2026-01-23,3604.02,NEFT
2585,3586,2026-03-13,4275.29,Card
2586,3587,2025-09-13,3133.31,Card
2587,3588,2026-08-04,3059.13,Card
2588,3589,2026-05-08,4023.78,UPI
2589,3590,2026-09-10,9848.95,Cheque
2590,3591,2026-08-01,5352.93,UPI
2591,3592,2026-04-13,4254.37,NEFT
2592,3593,2026-06-12,8414.78,Cheque
2593,3594,2026-03-29,5294.73,Card
2594,3595,2026-05-05,10693.36,UPI
2595,3596,2026-03-01,2436.11,UPI
2596,3596,2026-03-24,465.97,NEFT
2597,3597,2025-11-27,6215.8,Card
2598,3598,2026-07-17,10170.54,UPI
2599,3599,2026-05-02,17324.72,UPI
2600,3600,2026-02-17,2084.48,Card
2601,3601,2025-12-15,4351.24,NEFT
2602,3602,2026-03-27,1744.89,NEFT
2603,3603,2026-07-08,2301.58,UPI
2604,3604,2025-11-07,5074.62,Cheque
2605,3605,2026-09-16,987.94,Cheque
2606,3607,2026-08-12,4467.07,Card
2607,3608,2026-08-28,4697.26,UPI
2608,3609,2026-02-13,2552.62,Card
2609,3610,2026-06-18,4113.62,NEFT
2610,3611,2026-10-14,27187.03,Card
2611,3612,2025-10-19,3297.41,Card
2612,3613,2026-04-24,1229.83,NEFT
2613,3613,2026-05-26,1432.35,UPI
2614,3614,2026-08-31,515.53,NEFT
2615,3615,2025-11-20,11525.29,NEFT
2616,3616,2026-07-08,1853.86,Card
2617,3617,2026-04-03,5365.62,UPI
2618,3619,2026-03-14,2893.78,Cheque
2619,3620,2025-10-19,6659.13,Cheque
2620,3621,2025-12-07,3852.82,UPI
2621,3622,2026-07-03,6426.86,UPI
2622,3624,2026-10-07,6282.03,NEFT
2623,3625,2025-12-15,372.17,Cheque
2624,3626,2026-09-29,3659.54,Card
2625,3626,2026-09-12,3114.12,NEFT
2626,3627,2026-05-17,7072.49,Card
2627,3628,2026-02-09,38371.28,UPI
2628,3629,2026-07-26,4982.9,Cheque
2629,3630,2026-06-30,5970.03,Cheque
2630,3631,2026-10-19,6865.45,UPI
2631,3632,2025-11-12,7021.97,UPI
2632,3633,2026-05-15,1863.66,NEFT
2633,3634,2026-03-14,9622.99,UPI
2634,3635,2025-12-12,2400.14,Card
2635,3636,2026-03-01,6922.38,Cheque
2636,3637,2026-09-12,2514.67,NEFT
2637,3638,2026-05-20,2280.88,UPI
2638,3640,2026-05-12,3759.92,UPI
2639,3640,2026-07-24,337.04,Card
2640,3641,2026-07-16,4678.68,NEFT
2641,3643,2026-07-01,3985.02,Card
2642,3643,2026-04-28,644.72,Card
2643,3644,2026-05-02,6198.32,Card
2644,3644,2026-05-22,3866.56,Card
2645,3645,2026-06-06,3262.8,NEFT
2646,3646,2025-09-24,7051.27,Card
2647,3647,2026-08-20,2568.82,Card
2648,3648,2026-08-27,20812.09,NEFT
2649,3650,2026-05-18,2862.51,UPI
2650,3651,2026-03-16,20026.53,UPI
2651,3652,2026-09-20,4392.95,UPI
2652,3653,2026-05-02,2870.74,Card
2653,3656,2026-07-11,2011.38,NEFT
2654,3657,2026-06-08,13146.68,NEFT
2655,3658,2025-11-21,2436.73,NEFT
2656,3659,2026-06-22,1714.95,UPI
2657,3661,2025-10-22,18863.33,Cheque
2658,3662,2026-02-16,12619.8,NEFT
2659,3664,2026-08-04,34698.96,UPI
2660,3665,2026-05-11,2433.01,Cheque
2661,3666,2026-06-29,3897.42,Cheque
2662,3667,2026-03-06,1423.25,Cheque
2663,3668,2026-07-28,1972.14,NEFT
2664,3670,2026-08-03,6239.65,UPI
2665,3671,2026-08-23,16032.45,Cheque
2666,3672,2026-02-16,2502.0,Card
2667,3673,2025-11-09,3223.56,Cheque
2668,3675,2026-04-24,11643.56,NEFT
2669,3676,2026-04-19,1351.86,NEFT
2670,3677,2025-12-13,4124.95,NEFT
2671,3678,2026-01-01,3098.7,Card
2672,3679,2026-05-23,9354.2,UPI
2673,3680,2025-09-20,10957.21,UPI
2674,3681,2026-01-22,4710.48,Cheque
2675,3682,2026-08-18,1860.9,Cheque
2676,3683,2025-10-31,1071.51,NEFT
2677,3684,2025-10-04,4321.62,UPI
2678,3685,2026-05-28,3968.45,Cheque
2679,3686,2026-03-07,2644.88,UPI
2680,3687,2025-12-22,10215.57,NEFT
2681,3688,2026-08-11,1996.45,NEFT
2682,3689,2026-10-21,2944.23,NEFT
2683,3691,2026-07-27,2689.8,UPI
2684,3692,2026-02-17,6475.12,NEFT
2685,3693,2026-08-16,4961.78,Cheque
2686,3694,2025-10-18,6073.88,NEFT
2687,3695,2026-03-03,10121.62,Cheque
2688,3696,2026-08-29,6222.9,Cheque
2689,3698,2026-02-22,1888.01,Card
2690,3699,2026-10-07,6329.98,NEFT
2691,3700,2026-02-21,2396.18,NEFT
2692,3701,2026-04-19,10736.68,Card
2693,3702,2026-08-11,3021.17,Cheque
2694,3702,2026-07-31,3381.75,Card
2695,3703,2025-10-14,1267.21,NEFT
2696,3704,2025-12-22,22662.33,UPI
2697,3705,2025-10-19,3730.14,NEFT
2698,3706,2026-10-02,4229.18,Card
2699,3707,2026-05-22,7010.96,UPI
2700,3708,2025-12-31,4665.19,NEFT
2701,3709,2025-12-27,10791.4,Cheque
2702,3710,2026-04-26,2214.51,UPI
2703,3711,2025-12-09,12517.08,NEFT
2704,3712,2025-12-16,5788.55,Card
2705,3712,2025-12-01,2832.75,Cheque
2706,3714,2026-08-10,6115.13,NEFT
2707,3715,2025-11-13,13186.37,Card
2708,3716,2026-08-13,7588.88,Cheque
2709,3717,2026-06-10,2534.35,NEFT
2710,3718,2026-03-28,5281.99,UPI
2711,3718,2026-04-08,2944.81,UPI
2712,3719,2025-09-16,8799.99,UPI
2713,3721,2026-03-11,5668.04,NEFT
2714,3722,2026-03-06,6717.3,Card
2715,3722,2026-02-10,3141.57,Card
2716,3723,2026-06-20,4411.94,UPI
2717,3723,2026-05-27,1149.06,Card
2718,3724,2026-05-04,2816.36,NEFT
2719,3725,2025-12-31,3137.09,Card
2720,3725,2025-12-25,3118.87,Card
2721,3726,2026-08-11,3658.55,UPI
2722,3728,2025-09-28,15657.61,Cheque
2723,3729,2026-01-18,8594.85,Cheque
2724,3730,2026-06-05,2587.0,Cheque
2725,3731,2026-08-28,6364.83,Card
2726,3732,2026-03-06,634.86,UPI
2727,3734,2025-11-17,10607.86,NEFT
2728,3735,2026-01-31,6897.78,Cheque
2729,3736,2026-01-01,2336.66,NEFT
2730,3737,2025-11-14,27475.34,Card
2731,3738,2026-07-29,1278.36,Cheque
2732,3740,2025-12-16,7353.03,Card
2733,3742,2025-09-28,10596.43,Cheque
2734,3743,2026-07-24,3162.04,Cheque
2735,3746,2026-07-01,6470.42,Card
2736,3747,2026-08-10,2277.03,Card
2737,3748,2026-08-18,12196.31,NEFT
2738,3749,2026-03-25,4913.23,Cheque
2739,3751,2025-12-26,2856.83,UPI
2740,3753,2026-07-28,2648.78,UPI
2741,3754,2026-04-25,3213.01,NEFT
2742,3755,2026-05-09,6930.29,UPI
2743,3756,2026-07-28,4618.54,NEFT
2744,3758,2026-03-31,1876.2,Card
2745,3759,2026-04-09,4136.5,Cheque
2746,3760,2026-08-31,543.82,Cheque
2747,3761,2026-07-08,3877.33,UPI
2748,3764,2026-10-31,5679.68,Cheque
2749,3765,2026-04-06,5154.72,NEFT
2750,3766,2026-02-19,1650.79,Card
2751,3767,2026-02-19,20397.86,UPI
2752,3768,2026-01-01,3608.84,UPI
2753,3769,2026-03-23,2775.42,Cheque
2754,3770,2026-09-16,1434.13,NEFT
2755,3770,2026-08-28,1525.13,Card
2756,3771,2026-05-07,12427.23,NEFT
2757,3772,2025-12-18,1556.58,UPI
2758,3774,2026-07-23,3919.64,Card
2759,3776,2026-09-17,3025.98,Card
2760,3778,2026-08-14,1384.88,Cheque
2761,3779,2025-10-11,3259.49,Card
2762,3781,2026-07-04,1172.82,NEFT
2763,3782,2026-06-24,14206.04,NEFT
2764,3784,2026-08-01,1975.38,Cheque
2765,3785,2026-01-04,9705.66,NEFT
2766,3786,2026-02-22,3628.76,UPI
2767,3787,2026-04-05,2980.78,NEFT
2768,3788,2026-05-10,7922.79,NEFT
2769,3789,2026-08-22,3566.86,Card
2770,3790,2026-06-18,2314.55,NEFT
2771,3791,2026-10-18,8721.23,Card
2772,3792,2025-10-17,4465.33,UPI
2773,3793,2026-03-14,9084.43,Cheque
2774,3794,2026-04-25,3622.56,UPI
2775,3795,2026-03-25,11298.35,UPI
2776,3796,2025-12-04,5056.44,NEFT
2777,3797,2026-01-04,11668.93,Cheque
2778,3798,2025-11-23,11367.5,Card
2779,3799,2026-04-25,13442.74,Card
2780,3801,2025-12-21,6791.11,UPI
2781,3802,2026-07-15,2471.61,NEFT
2782,3802,2026-07-17,1685.65,Cheque
2783,3803,2026-02-25,2438.23,Card
2784,3804,2026-04-06,24830.57,Cheque
2785,3805,2025-12-06,2739.44,NEFT
2786,3806,2026-06-02,10312.24,Card
2787,3807,2026-05-04,8936.0,NEFT
2788,3808,2026-05-07,5779.29,NEFT
2789,3809,2026-08-15,4325.34,UPI
2790,3809,2026-06-26,91.6,Cheque
2791,3810,2026-02-27,4452.22,UPI
2792,3811,2025-10-23,2955.81,Card
2793,3813,2026-06-23,1943.19,Cheque
2794,3814,2026-09-08,9090.59,NEFT
2795,3815,2026-07-24,4164.55,Cheque
2796,3817,2025-09-30,1800.9,NEFT
2797,3818,2026-01-03,4499.28,NEFT
2798,3819,2026-09-21,4626.24,Cheque
2799,3820,2025-11-09,3303.51,NEFT
2800,3822,2026-05-08,6607.41,UPI
2801,3824,2026-09-10,2383.74,NEFT
2802,3825,2025-10-18,2766.07,Card
2803,3826,2026-09-07,1635.86,UPI
2804,3827,2026-06-18,4290.24,UPI
2805,3828,2026-09-15,7830.54,NEFT
2806,3829,2026-02-23,1897.59,NEFT
2807,3831,2026-03-19,4792.82,NEFT
2808,3833,2026-01-04,1534.06,Cheque
2809,3834,2026-06-03,21622.41,Card
2810,3835,2026-04-12,9129.59,UPI
2811,3836,2026-02-24,3096.26,Card
2812,3837,2026-03-29,2123.7,NEFT
2813,3838,2026-05-06,6273.71,Card
2814,3839,2026-05-21,4152.07,Card
2815,3839,2026-05-29,3141.53,NEFT
2816,3840,2026-07-29,2264.21,UPI
2817,3841,2026-04-13,2050.61,Cheque
2818,3842,2026-07-29,1479.09,UPI
2819,3842,2026-07-22,967.46,NEFT
2820,3844,2026-09-02,5318.48,UPI
2821,3845,2026-06-29,28244.61,Cheque
2822,3846,2026-03-07,884.7,UPI
2823,3847,2026-03-20,2921.44,Cheque
2824,3848,2025-12-14,3274.31,Cheque
2825,3849,2026-06-15,7378.8,Cheque
2826,3850,2026-04-13,7619.99,Cheque
2827,3852,2026-02-08,16745.58,Cheque
2828,3853,2026-08-09,2047.31,Card
2829,3854,2026-02-02,2865.37,NEFT
2830,3855,2026-01-23,1745.49,NEFT
2831,3856,2026-07-08,3177.78,Card
2832,3857,2026-01-18,3834.62,Cheque
2833,3858,2026-04-26,9378.58,UPI
2834,3859,2026-07-04,22026.27,Card
2835,3860,2025-11-25,16413.54,NEFT
2836,3861,2026-09-15,1879.8,Cheque
2837,3862,2026-04-11,5218.06,NEFT
2838,3863,2026-08-02,9290.03,UPI
2839,3864,2026-06-11,8535.21,UPI
2840,3865,2026-09-27,31847.93,Card
2841,3867,2026-05-10,5322.33,NEFT
2842,3868,2025-12-06,27078.0,Card
2843,3868,2025-12-18,2949.37,Cheque
2844,3870,2026-06-30,3101.11,Cheque
2845,3871,2025-12-30,2292.41,NEFT
2846,3872,2025-12-15,3145.62,Cheque
2847,3872,2025-11-09,2764.69,Cheque
2848,3873,2026-02-16,11736.71,Card
2849,3874,2026-02-12,11616.75,Cheque
2850,3875,2025-12-15,2488.6,UPI
2851,3876,2026-04-27,5430.66,Cheque
2852,3878,2026-05-27,4441.93,Cheque
2853,3880,2025-11-16,3052.62,Cheque
2854,3880,2025-11-16,1751.65,Cheque
2855,3881,2026-01-31,3710.64,UPI
