movement_id,product_id,movement_date,movement_type,quantity,unit_cost
1774,P1114,2026-04-15,RECEIPT,6,75.45
1775,P1051,2026-04-28,ISSUE,132,160.92
1776,P1101,2026-01-26,RECEIPT,5,259.81
1777,P1036,2026-01-12,RECEIPT,65,69.34
1778,P1064,2025-11-07,RECEIPT,11,375.68
1779,P1123,2025-10-14,RECEIPT,10,239.15
1780,P1104,2026-05-30,RECEIPT,90,408.18
1781,P1175,2026-04-16,ISSUE,92,227.87
1782,P1074,2026-07-31,ISSUE,130,111.17
1783,P1069,2026-07-28,ISSUE,104,436.57
1784,P1076,2026-04-13,ISSUE,59,312.65
1785,P1176,2026-06-13,ISSUE,89,337.23
1786,P1131,2025-09-03,ISSUE,38,353.58
1787,P1091,2025-12-06,ISSUE,106,403.86
1788,P1183,2026-07-16,ISSUE,43,76.5
1789,P1082,2026-04-23,ISSUE,6,35.88
1790,P1162,2026-02-25,ISSUE,54,26.46
1791,P1061,2026-07-31,ISSUE,81,469.05
1792,P1083,2026-03-10,RECEIPT,99,433.93
1793,P1151,2026-08-14,RECEIPT,38,87.35
1794,P1074,2025-11-11,ISSUE,79,111.17
1795,P1041,2025-12-15,ISSUE,60,254.37
1796,P1104,2026-06-25,ISSUE,147,408.18
1797,P1120,2025-11-23,RECEIPT,20,402.41
1798,P1044,2025-11-27,RECEIPT,51,345.07
1799,P1080,2026-05-15,RECEIPT,30,362.77
1800,P1062,2026-07-28,RECEIPT,35,498.0
1801,P1090,2025-12-14,RECEIPT,65,243.92
1802,P1088,2026-08-24,RECEIPT,37,317.63
1803,P1195,2026-03-29,ISSUE,97,381.1
1804,P1007,2026-05-18,RECEIPT,118,182.23
1805,P1153,2025-12-05,RECEIPT,43,188.52
1806,P1147,2026-05-18,ISSUE,83,175.87
1807,P1052,2026-05-30,ISSUE,105,33.53
1808,P1036,2026-08-05,RECEIPT,19,69.34
1809,P1110,2026-01-10,ISSUE,47,206.28
1810,P1152,2026-06-03,ISSUE,39,320.46
1811,P1136,2025-10-24,ISSUE,131,150.39
1812,P1092,2026-03-30,RECEIPT,129,478.49
1813,P1075,2026-07-22,ISSUE,14,292.75
1814,P1064,2025-11-19,ISSUE,7,375.68
1815,P1036,2026-04-19,RECEIPT,49,69.34
1816,P1060,2026-06-21,ISSUE,105,110.53
1817,P1125,2026-04-09,ISSUE,97,240.76
1818,P1032,2026-03-05,RECEIPT,34,349.97
1819,P1022,2025-10-04,ISSUE,126,132.6
1820,P1128,2026-02-14,ISSUE,68,418.75
1821,P1099,2026-01-21,ISSUE,80,255.82
1822,P1053,2025-09-14,RECEIPT,126,348.12
1823,P1145,2026-05-06,RECEIPT,38,82.47
1824,P1111,2026-01-10,ISSUE,103,31.63
1825,P1127,2026-04-17,RECEIPT,111,357.19
1826,P1173,2026-08-27,ISSUE,62,94.27
1827,P1088,2026-06-20,RECEIPT,139,317.63
1828,P1142,2026-06-25,RECEIPT,137,172.04
1829,P1028,2025-09-12,RECEIPT,67,420.17
1830,P1101,2026-04-07,ISSUE,56,259.81
1831,P1103,2026-01-11,ISSUE,98,290.94
1832,P1114,2025-12-24,ISSUE,85,75.45
1833,P1159,2025-11-24,ISSUE,7,389.87
1834,P1074,2026-07-31,ISSUE,60,111.17
1835,P1069,2025-12-30,ISSUE,34,436.57
1836,P1155,2025-10-20,RECEIPT,148,337.37
1837,P1175,2026-03-23,RECEIPT,46,227.87
1838,P1078,2025-10-30,ISSUE,134,489.23
1839,P1038,2026-06-06,ISSUE,111,205.78
1840,P1060,2026-06-12,RECEIPT,126,110.53
1841,P1168,2025-09-26,RECEIPT,79,267.34
1842,P1001,2026-01-14,ISSUE,20,58.77
1843,P1104,2026-01-24,ISSUE,119,408.18
1844,P1190,2025-11-27,RECEIPT,43,379.59
1845,P1190,2026-04-07,ISSUE,117,379.59
1846,P1045,2026-04-14,ISSUE,48,447.5
1847,P1060,2026-08-24,RECEIPT,84,110.53
1848,P1005,2025-12-04,ISSUE,24,308.82
1849,P1031,2026-04-18,RECEIPT,59,283.46
1850,P1023,2026-04-29,RECEIPT,138,271.43
1851,P1054,2025-10-05,ISSUE,99,154.2
1852,P1049,2025-11-20,RECEIPT,22,257.17
1853,P1053,2025-09-09,RECEIPT,14,348.12
1854,P1129,2025-10-20,ISSUE,96,127.8
1855,P1166,2025-11-29,ISSUE,96,267.96
1856,P1192,2025-11-08,ISSUE,125,114.43
1857,P1099,2026-08-11,ISSUE,84,255.82
1858,P1082,2026-05-21,RECEIPT,41,35.88
1859,P1184,2026-04-03,ISSUE,38,285.56
1860,P1175,2026-01-23,RECEIPT,119,227.87
1861,P1048,2025-11-11,ISSUE,40,345.05
1862,P1189,2026-04-08,RECEIPT,78,385.52
1863,P1036,2026-04-20,ISSUE,63,69.34
1864,P1115,2026-05-03,ISSUE,82,28.83
1865,P1106,2026-06-29,ISSUE,126,408.61
1866,P1015,2025-10-19,ISSUE,22,346.46
1867,P1002,2025-11-08,RECEIPT,76,227.87
1868,P1182,2026-06-01,RECEIPT,85,316.7
1869,P1174,2026-05-01,ISSUE,6,26.27
1870,P1051,2025-09-04,ISSUE,53,160.92
1871,P1054,2026-03-04,ISSUE,130,154.2
1872,P1083,2025-10-03,ISSUE,40,433.93
1873,P1129,2026-02-01,RECEIPT,80,127.8
1874,P1085,2025-12-17,ISSUE,97,139.55
1875,P1085,2026-04-09,ISSUE,79,139.55
1876,P1143,2026-05-30,ISSUE,91,261.16
1877,P1144,2025-12-16,ISSUE,114,150.01
1878,P1148,2026-03-21,ISSUE,67,219.67
1879,P1123,2025-09-24,ISSUE,88,239.15
1880,P1077,2026-07-28,RECEIPT,27,51.66
1881,P1130,2026-04-12,RECEIPT,68,172.57
1882,P1089,2026-07-31,RECEIPT,117,116.42
1883,P1106,2026-04-29,ISSUE,5,408.61
1884,P1094,2025-09-18,ISSUE,131,113.95
1885,P1016,2026-02-21,ISSUE,44,60.67
1886,P1067,2026-07-18,ISSUE,32,344.06
1887,P1067,2026-07-10,ISSUE,109,344.06
1888,P1083,2025-10-23,ISSUE,65,433.93
1889,P1197,2026-06-10,ISSUE,117,395.9
1890,P1077,2025-10-26,RECEIPT,82,51.66
1891,P1103,2026-08-20,RECEIPT,53,290.94
1892,P1175,2026-06-08,RECEIPT,97,227.87
1893,P1011,2025-09-23,ISSUE,69,142.8
1894,P1053,2026-04-21,RECEIPT,108,348.12
1895,P1029,2026-02-25,ISSUE,126,298.76
1896,P1133,2026-06-12,RECEIPT,29,447.19
1897,P1076,2026-01-21,ISSUE,64,312.65
1898,P1183,2025-10-04,ISSUE,36,76.5
1899,P1112,2025-09-06,ISSUE,74,444.58
1900,P1113,2026-04-10,ISSUE,24,45.1
1901,P1167,2026-07-16,ISSUE,31,296.43
1902,P1120,2026-03-21,RECEIPT,98,402.41
1903,P1074,2026-07-27,ISSUE,88,111.17
1904,P1009,2025-12-23,RECEIPT,131,183.9
1905,P1026,2025-12-19,RECEIPT,74,30.31
1906,P1132,2026-02-08,RECEIPT,16,295.43
1907,P1024,2025-09-01,ISSUE,20,62.99
1908,P1168,2025-11-30,ISSUE,6,267.34
1909,P1153,2025-11-03,ISSUE,31,188.52
1910,P1167,2026-06-30,ISSUE,24,296.43
1911,P1052,2026-04-13,ISSUE,11,33.53
1912,P1145,2026-03-08,RECEIPT,27,82.47
1913,P1050,2026-06-11,RECEIPT,32,98.34
1914,P1009,2026-03-23,ISSUE,84,183.9
1915,P1186,2025-11-21,ISSUE,52,435.74
1916,P1196,2026-06-27,ISSUE,142,317.86
1917,P1043,2025-11-05,RECEIPT,123,209.96
1918,P1169,2026-06-04,RECEIPT,131,167.84
1919,P1156,2026-04-12,RECEIPT,30,89.69
1920,P1086,2026-04-05,RECEIPT,25,48.1
1921,P1176,2025-10-16,RECEIPT,59,337.23
1922,P1079,2026-03-15,ISSUE,40,165.08
1923,P1152,2026-08-11,RECEIPT,142,320.46
1924,P1151,2026-05-06,RECEIPT,93,87.35
1925,P1016,2025-11-09,RECEIPT,117,60.67
1926,P1173,2026-01-27,ISSUE,130,94.27
1927,P1116,2025-11-10,ISSUE,97,52.28
1928,P1020,2026-06-04,RECEIPT,107,50.05
1929,P1157,2026-06-23,RECEIPT,109,162.53
1930,P1062,2026-02-04,ISSUE,59,498.0
1931,P1085,2026-05-21,ISSUE,77,139.55
1932,P1027,2026-04-19,ISSUE,80,276.32
1933,P1199,2026-04-19,RECEIPT,15,289.09
1934,P1058,2025-11-30,ISSUE,145,443.58
1935,P1049,2026-03-30,ISSUE,53,257.17
1936,P1069,2026-03-13,RECEIPT,21,436.57
1937,P1141,2025-10-05,ISSUE,72,142.05
1938,P1159,2025-09-12,ISSUE,102,389.87
1939,P1045,2026-02-03,ISSUE,137,447.5
1940,P1026,2026-01-18,ISSUE,26,30.31
1941,P1070,2025-12-28,ISSUE,82,266.27
1942,P1018,2026-06-06,RECEIPT,10,389.28
1943,P1098,2025-09-02,RECEIPT,78,282.91
1944,P1136,2025-11-05,RECEIPT,47,150.39
1945,P1003,2026-04-20,RECEIPT,68,137.45
1946,P1120,2026-06-06,RECEIPT,107,402.41
1947,P1067,2026-01-21,ISSUE,97,344.06
1948,P1069,2025-12-18,RECEIPT,37,436.57
1949,P1163,2025-12-08,RECEIPT,87,478.66
1950,P1150,2026-04-17,ISSUE,14,424.36
1951,P1099,2026-03-10,ISSUE,20,255.82
1952,P1081,2026-04-11,RECEIPT,135,323.19
1953,P1053,2026-01-07,RECEIPT,95,348.12
1954,P1183,2025-12-29,ISSUE,126,76.5
1955,P1049,2025-09-09,ISSUE,14,257.17
1956,P1084,2026-02-20,RECEIPT,83,166.13
1957,P1180,2025-09-02,ISSUE,111,77.6
1958,P1155,2025-12-18,ISSUE,51,337.37
1959,P1197,2025-11-10,RECEIPT,49,395.9
1960,P1112,2026-07-19,RECEIPT,99,444.58
1961,P1173,2026-08-06,ISSUE,115,94.27
1962,P1069,2026-08-24,ISSUE,139,436.57
1963,P1083,2026-02-14,ISSUE,138,433.93
1964,P1154,2026-04-05,RECEIPT,142,437.38
1965,P1167,2026-07-04,ISSUE,107,296.43
1966,P1159,2025-10-15,RECEIPT,101,389.87
1967,P1096,2025-12-08,ISSUE,133,285.94
1968,P1112,2026-01-25,ISSUE,75,444.58
1969,P1181,2026-08-20,RECEIPT,25,81.24
1970,P1079,2026-03-04,ISSUE,99,165.08
1971,P1085,2026-05-21,RECEIPT,29,139.55
1972,P1130,2026-06-08,RECEIPT,133,172.57
1973,P1069,2025-12-13,RECEIPT,13,436.57
1974,P1051,2026-07-02,RECEIPT,13,160.92
1975,P1047,2025-09-20,RECEIPT,96,285.65
1976,P1070,2026-06-25,RECEIPT,92,266.27
1977,P1146,2025-10-20,ISSUE,103,421.56
1978,P1168,2026-04-15,RECEIPT,136,267.34
1979,P1041,2026-04-22,ISSUE,106,254.37
1980,P1151,2026-05-27,RECEIPT,45,87.35
1981,P1076,2025-11-02,ISSUE,77,312.65
1982,P1181,2026-02-18,RECEIPT,121,81.24
1983,P1128,2025-10-12,RECEIPT,9,418.75
1984,P1147,2026-08-16,RECEIPT,6,175.87
1985,P1199,2026-07-04,ISSUE,56,289.09
1986,P1008,2026-08-06,RECEIPT,67,241.17
1987,P1032,2026-02-28,RECEIPT,53,349.97
1988,P1056,2026-07-16,ISSUE,146,334.84
1989,P1174,2025-11-27,RECEIPT,68,26.27
1990,P1182,2026-06-07,RECEIPT,75,316.7
1991,P1037,2026-03-20,ISSUE,15,142.11
1992,P1018,2026-04-26,RECEIPT,143,389.28
1993,P1171,2026-06-29,ISSUE,104,106.96
1994,P1054,2025-11-12,RECEIPT,128,154.2
1995,P1125,2025-10-11,ISSUE,39,240.76
1996,P1124,2025-09-01,ISSUE,40,455.07
1997,P1142,2025-11-28,ISSUE,108,172.04
1998,P1092,2025-11-29,ISSUE,109,478.49
1999,P1088,2026-07-29,RECEIPT,57,317.63
2000,P1181,2026-01-27,RECEIPT,143,81.24
2001,P1032,2026-03-20,RECEIPT,147,349.97
2002,P1030,2026-05-16,ISSUE,108,444.63
2003,P1038,2026-03-09,ISSUE,120,205.78
2004,P1009,2026-03-10,RECEIPT,131,183.9
2005,P1083,2026-06-10,RECEIPT,81,433.93
2006,P1064,2026-08-05,RECEIPT,82,375.68
2007,P1097,2026-03-26,RECEIPT,70,438.28
2008,P1106,2025-10-06,ISSUE,73,408.61
2009,P1151,2026-03-18,ISSUE,118,87.35
2010,P1144,2025-11-28,RECEIPT,141,150.01
2011,P1075,2025-12-24,RECEIPT,104,292.75
2012,P1123,2026-07-11,ISSUE,91,239.15
2013,P1154,2026-03-05,ISSUE,6,437.38
2014,P1051,2026-06-21,RECEIPT,62,160.92
2015,P1128,2026-07-10,ISSUE,22,418.75
2016,P1072,2025-11-27,ISSUE,129,69.66
2017,P1199,2026-06-11,ISSUE,21,289.09
2018,P1193,2025-09-23,RECEIPT,91,282.24
2019,P1033,2025-10-22,ISSUE,84,195.81
2020,P1035,2026-04-14,RECEIPT,81,181.19
2021,P1109,2026-06-15,RECEIPT,117,353.84
2022,P1190,2026-01-08,ISSUE,67,379.59
2023,P1161,2025-10-20,ISSUE,109,43.36
2024,P1138,2025-11-11,ISSUE,131,197.5
2025,P1129,2026-04-18,RECEIPT,43,127.8
2026,P1176,2025-12-09,RECEIPT,135,337.23
2027,P1125,2025-12-23,ISSUE,61,240.76
2028,P1132,2026-02-26,ISSUE,149,295.43
2029,P1020,2025-09-27,ISSUE,18,50.05
2030,P1190,2026-05-16,ISSUE,71,379.59
2031,P1114,2026-03-28,ISSUE,78,75.45
2032,P1171,2025-11-04,ISSUE,59,106.96
2033,P1193,2026-01-16,ISSUE,11,282.24
2034,P1054,2025-10-11,ISSUE,49,154.2
2035,P1066,2025-09-27,ISSUE,91,33.19
2036,P1194,2025-09-02,RECEIPT,22,348.44
2037,P1178,2026-04-05,ISSUE,9,276.28
2038,P1163,2026-06-14,ISSUE,149,478.66
2039,P1052,2026-02-15,ISSUE,61,33.53
2040,P1107,2025-11-09,ISSUE,67,417.58
2041,P1123,2026-02-14,ISSUE,69,239.15
2042,P1121,2025-11-11,ISSUE,26,320.62
2043,P1067,2025-11-08,RECEIPT,27,344.06
2044,P1124,2026-03-04,RECEIPT,28,455.07
2045,P1112,2026-05-08,ISSUE,144,444.58
2046,P1079,2026-08-13,RECEIPT,33,165.08
2047,P1128,2026-04-02,ISSUE,11,418.75
2048,P1099,2026-08-29,RECEIPT,37,255.82
2049,P1118,2025-09-07,ISSUE,67,345.11
2050,P1195,2026-04-14,RECEIPT,142,381.1
2051,P1072,2026-02-20,ISSUE,96,69.66
2052,P1174,2026-08-20,RECEIPT,96,26.27
2053,P1079,2026-07-23,ISSUE,68,165.08
2054,P1136,2026-03-12,ISSUE,31,150.39
2055,P1086,2026-07-18,RECEIPT,23,48.1
2056,P1144,2026-03-11,ISSUE,21,150.01
2057,P1143,2026-08-02,ISSUE,12,261.16
2058,P1161,2026-05-20,ISSUE,42,43.36
2059,P1161,2026-08-23,RECEIPT,24,43.36
2060,P1087,2026-05-29,RECEIPT,40,140.16
2061,P1131,2025-11-06,RECEIPT,112,353.58
2062,P1089,2026-06-24,ISSUE,144,116.42
2063,P1159,2025-09-15,ISSUE,127,389.87
2064,P1068,2026-02-20,RECEIPT,89,142.48
2065,P1129,2026-05-28,ISSUE,111,127.8
2066,P1183,2025-12-10,RECEIPT,68,76.5
2067,P1111,2026-07-20,ISSUE,77,31.63
2068,P1017,2026-07-29,ISSUE,56,451.51
2069,P1014,2025-12-08,RECEIPT,29,452.45
2070,P1154,2026-01-24,ISSUE,138,437.38
2071,P1171,2026-01-31,RECEIPT,149,106.96
2072,P1041,2025-10-15,ISSUE,29,254.37
2073,P1087,2026-08-08,RECEIPT,146,140.16
2074,P1039,2026-04-12,RECEIPT,86,183.94
2075,P1163,2026-01-11,RECEIPT,118,478.66
2076,P1079,2026-07-18,RECEIPT,25,165.08
2077,P1056,2025-09-16,RECEIPT,132,334.84
2078,P1178,2026-08-02,RECEIPT,84,276.28
2079,P1077,2026-04-23,ISSUE,82,51.66
2080,P1187,2026-02-06,RECEIPT,118,43.99
2081,P1114,2026-03-22,RECEIPT,87,75.45
2082,P1152,2025-10-29,ISSUE,59,320.46
2083,P1072,2026-08-04,ISSUE,131,69.66
2084,P1105,2026-04-26,ISSUE,129,473.95
2085,P1034,2026-07-25,ISSUE,13,162.46
2086,P1159,2025-09-17,ISSUE,145,389.87
2087,P1188,2026-05-22,ISSUE,75,205.8
2088,P1050,2026-07-06,ISSUE,8,98.34
2089,P1143,2026-03-14,RECEIPT,78,261.16
2090,P1018,2026-06-23,RECEIPT,59,389.28
2091,P1031,2025-12-08,ISSUE,72,283.46
2092,P1005,2026-02-15,ISSUE,79,308.82
2093,P1135,2026-08-02,RECEIPT,44,342.78
2094,P1180,2025-09-04,RECEIPT,46,77.6
2095,P1142,2025-12-05,ISSUE,53,172.04
2096,P1039,2025-10-29,ISSUE,57,183.94
2097,P1043,2026-05-29,ISSUE,128,209.96
2098,P1031,2025-09-06,RECEIPT,58,283.46
2099,P1009,2025-12-09,RECEIPT,84,183.9
2100,P1090,2026-07-24,ISSUE,116,243.92
2101,P1133,2026-06-17,RECEIPT,51,447.19
2102,P1055,2026-02-24,RECEIPT,76,415.33
2103,P1137,2025-12-08,RECEIPT,11,466.13
2104,P1153,2026-01-05,ISSUE,47,188.52
2105,P1141,2025-09-06,RECEIPT,133,142.05
2106,P1119,2026-02-19,ISSUE,137,429.68
2107,P1059,2025-10-22,RECEIPT,77,224.34
2108,P1124,2026-06-21,ISSUE,100,455.07
2109,P1121,2026-01-09,RECEIPT,66,320.62
2110,P1047,2025-11-26,RECEIPT,114,285.65
2111,P1196,2025-12-08,ISSUE,136,317.86
2112,P1155,2025-12-08,ISSUE,107,337.37
2113,P1070,2026-01-05,ISSUE,84,266.27
2114,P1154,2026-04-26,ISSUE,50,437.38
2115,P1089,2026-07-09,RECEIPT,57,116.42
2116,P1187,2025-10-29,RECEIPT,9,43.99
2117,P1153,2025-10-16,ISSUE,144,188.52
2118,P1122,2026-05-31,ISSUE,93,397.28
2119,P1116,2026-07-30,ISSUE,134,52.28
2120,P1126,2026-05-31,RECEIPT,63,33.54
2121,P1170,2026-08-28,ISSUE,22,207.47
2122,P1130,2026-02-23,ISSUE,59,172.57
2123,P1020,2026-08-15,ISSUE,144,50.05
2124,P1096,2025-12-26,ISSUE,80,285.94
2125,P1152,2025-11-22,RECEIPT,119,320.46
2126,P1026,2026-07-03,ISSUE,35,30.31
2127,P1182,2025-11-15,ISSUE,86,316.7
2128,P1169,2025-09-16,ISSUE,71,167.84
2129,P1075,2026-04-10,RECEIPT,112,292.75
2130,P1098,2026-02-19,RECEIPT,33,282.91
2131,P1119,2026-08-02,ISSUE,26,429.68
2132,P1143,2025-09-09,ISSUE,10,261.16
2133,P1127,2026-02-16,ISSUE,41,357.19
2134,P1039,2026-06-26,RECEIPT,72,183.94
2135,P1058,2025-12-09,ISSUE,143,443.58
2136,P1172,2025-10-22,RECEIPT,27,35.94
2137,P1129,2026-01-27,RECEIPT,121,127.8
2138,P1065,2026-08-22,ISSUE,40,54.69
2139,P1050,2026-08-05,RECEIPT,114,98.34
2140,P1167,2025-10-08,ISSUE,116,296.43
2141,P1090,2025-09-11,ISSUE,27,243.92
2142,P1119,2025-11-08,ISSUE,23,429.68
2143,P1051,2026-03-17,ISSUE,67,160.92
2144,P1050,2026-05-04,RECEIPT,38,98.34
2145,P1054,2025-10-01,RECEIPT,98,154.2
2146,P1077,2026-07-24,ISSUE,59,51.66
2147,P1185,2026-03-10,RECEIPT,24,111.5
2148,P1003,2026-07-20,RECEIPT,107,137.45
2149,P1147,2025-12-02,ISSUE,49,175.87
2150,P1098,2026-02-28,ISSUE,74,282.91
2151,P1072,2025-11-29,ISSUE,147,69.66
2152,P1173,2026-04-01,RECEIPT,89,94.27
2153,P1066,2025-09-07,RECEIPT,106,33.19
2154,P1080,2026-04-29,RECEIPT,105,362.77
2155,P1091,2026-02-11,RECEIPT,64,403.86
2156,P1135,2025-09-22,RECEIPT,106,342.78
2157,P1117,2026-05-10,ISSUE,98,48.33
2158,P1068,2026-05-30,ISSUE,105,142.48
2159,P1059,2026-01-09,ISSUE,82,224.34
2160,P1072,2025-09-26,ISSUE,96,69.66
2161,P1109,2026-02-16,ISSUE,52,353.84
2162,P1085,2026-06-09,RECEIPT,10,139.55
2163,P1067,2026-05-10,RECEIPT,75,344.06
2164,P1041,2025-12-14,RECEIPT,11,254.37
2165,P1076,2026-01-07,ISSUE,64,312.65
2166,P1110,2026-07-20,RECEIPT,71,206.28
2167,P1114,2026-01-21,ISSUE,110,75.45
2168,P1166,2026-02-13,RECEIPT,27,267.96
2169,P1051,2026-05-23,ISSUE,145,160.92
2170,P1105,2026-03-16,ISSUE,17,473.95
2171,P1013,2026-06-13,ISSUE,33,360.62
2172,P1034,2026-08-24,ISSUE,51,162.46
2173,P1050,2025-09-23,RECEIPT,71,98.34
2174,P1075,2025-12-09,ISSUE,7,292.75
2175,P1074,2026-03-04,ISSUE,30,111.17
2176,P1030,2026-08-31,ISSUE,103,444.63
2177,P1000,2025-12-30,ISSUE,125,136.85
2178,P1151,2025-10-31,RECEIPT,12,87.35
2179,P1153,2025-12-03,RECEIPT,53,188.52
2180,P1166,2026-07-01,RECEIPT,15,267.96
2181,P1040,2026-07-25,ISSUE,50,257.88
2182,P1175,2026-06-10,ISSUE,69,227.87
2183,P1006,2026-08-04,ISSUE,21,241.77
2184,P1070,2025-10-18,RECEIPT,67,266.27
2185,P1033,2026-01-09,ISSUE,46,195.81
2186,P1095,2025-12-09,ISSUE,44,203.91
2187,P1069,2025-11-10,ISSUE,26,436.57
2188,P1181,2026-04-09,ISSUE,74,81.24
2189,P1067,2026-04-24,ISSUE,146,344.06
2190,P1014,2025-11-26,RECEIPT,22,452.45
2191,P1133,2026-01-17,RECEIPT,77,447.19
2192,P1019,2025-10-11,RECEIPT,44,135.07
2193,P1069,2026-02-22,ISSUE,35,436.57
2194,P1166,2026-08-25,ISSUE,9,267.96
2195,P1108,2026-07-17,RECEIPT,130,191.84
2196,P1047,2025-12-05,RECEIPT,68,285.65
2197,P1117,2026-08-04,RECEIPT,77,48.33
2198,P1101,2026-01-27,ISSUE,130,259.81
2199,P1182,2025-12-19,ISSUE,24,316.7
2200,P1052,2026-05-13,ISSUE,124,33.53
2201,P1169,2026-02-09,RECEIPT,76,167.84
2202,P1085,2025-12-15,ISSUE,106,139.55
2203,P1027,2026-03-31,RECEIPT,34,276.32
2204,P1140,2025-11-03,ISSUE,136,315.91
2205,P1122,2026-03-30,ISSUE,9,397.28
2206,P1016,2026-06-06,RECEIPT,52,60.67
2207,P1111,2026-08-15,RECEIPT,45,31.63
2208,P1068,2026-05-03,ISSUE,11,142.48
2209,P1010,2026-05-28,RECEIPT,76,431.29
2210,P1050,2026-07-24,RECEIPT,78,98.34
2211,P1103,2026-02-11,RECEIPT,133,290.94
2212,P1086,2026-02-02,RECEIPT,138,48.1
2213,P1097,2025-12-21,RECEIPT,55,438.28
2214,P1195,2026-06-27,ISSUE,35,381.1
2215,P1144,2026-07-28,RECEIPT,44,150.01
2216,P1069,2025-09-13,RECEIPT,85,436.57
2217,P1101,2026-05-05,ISSUE,49,259.81
2218,P1135,2026-03-02,RECEIPT,110,342.78
2219,P1109,2025-12-17,RECEIPT,47,353.84
2220,P1148,2026-08-15,ISSUE,76,219.67
2221,P1192,2026-02-17,ISSUE,112,114.43
2222,P1130,2026-08-09,ISSUE,114,172.57
2223,P1097,2026-05-07,ISSUE,149,438.28
2224,P1024,2025-09-02,ISSUE,9,62.99
2225,P1100,2026-03-07,ISSUE,10,144.66
2226,P1018,2026-05-24,RECEIPT,70,389.28
2227,P1165,2026-02-16,RECEIPT,102,180.53
2228,P1077,2026-03-21,ISSUE,20,51.66
2229,P1181,2026-02-15,ISSUE,111,81.24
2230,P1185,2026-07-08,ISSUE,88,111.5
2231,P1122,2026-06-06,RECEIPT,56,397.28
2232,P1117,2025-11-26,RECEIPT,116,48.33
2233,P1029,2025-12-29,RECEIPT,112,298.76
2234,P1045,2026-07-20,RECEIPT,50,447.5
2235,P1182,2026-02-20,ISSUE,129,316.7
2236,P1064,2026-07-18,RECEIPT,53,375.68
2237,P1100,2026-04-09,RECEIPT,92,144.66
2238,P1031,2026-06-01,RECEIPT,89,283.46
2239,P1028,2026-05-15,ISSUE,134,420.17
2240,P1135,2026-05-21,RECEIPT,53,342.78
2241,P1117,2025-09-21,ISSUE,146,48.33
2242,P1056,2025-09-07,RECEIPT,74,334.84
2243,P1000,2026-06-21,RECEIPT,95,136.85
2244,P1004,2026-08-02,ISSUE,146,481.29
2245,P1131,2025-10-14,RECEIPT,144,353.58
2246,P1013,2025-09-24,ISSUE,50,360.62
2247,P1097,2026-07-13,ISSUE,134,438.28
2248,P1112,2026-06-27,ISSUE,70,444.58
2249,P1035,2026-06-28,ISSUE,64,181.19
2250,P1056,2026-01-22,RECEIPT,78,334.84
2251,P1109,2025-09-07,RECEIPT,134,353.84
2252,P1039,2025-12-30,RECEIPT,30,183.94
2253,P1038,2026-03-18,ISSUE,47,205.78
2254,P1161,2026-02-09,RECEIPT,80,43.36
2255,P1126,2025-12-01,RECEIPT,69,33.54
2256,P1005,2025-10-27,RECEIPT,127,308.82
2257,P1001,2026-07-07,ISSUE,142,58.77
2258,P1118,2026-04-09,ISSUE,50,345.11
2259,P1108,2026-03-19,RECEIPT,21,191.84
2260,P1133,2026-08-21,ISSUE,116,447.19
2261,P1118,2025-12-13,RECEIPT,96,345.11
2262,P1030,2026-02-04,ISSUE,77,444.63
2263,P1180,2025-09-29,RECEIPT,69,77.6
2264,P1150,2026-07-12,RECEIPT,91,424.36
2265,P1089,2026-04-17,ISSUE,61,116.42
2266,P1109,2025-10-15,RECEIPT,136,353.84
2267,P1048,2026-01-20,RECEIPT,42,345.05
2268,P1125,2026-03-30,ISSUE,117,240.76
2269,P1114,2025-09-15,RECEIPT,96,75.45
2270,P1034,2026-08-21,RECEIPT,63,162.46
2271,P1035,2026-05-30,ISSUE,124,181.19
2272,P1128,2025-10-20,ISSUE,148,418.75
2273,P1179,2026-04-04,ISSUE,81,175.99
2274,P1015,2025-09-04,RECEIPT,36,346.46
2275,P1096,2026-04-28,ISSUE,60,285.94
2276,P1185,2026-05-14,RECEIPT,74,111.5
2277,P1152,2025-11-20,ISSUE,117,320.46
2278,P1119,2026-08-29,ISSUE,71,429.68
2279,P1071,2026-05-13,RECEIPT,28,395.38
2280,P1030,2025-12-09,ISSUE,8,444.63
2281,P1131,2026-08-22,ISSUE,57,353.58
2282,P1179,2025-12-08,ISSUE,120,175.99
2283,P1013,2026-03-26,RECEIPT,93,360.62
2284,P1006,2025-10-06,RECEIPT,62,241.77
2285,P1179,2026-04-12,RECEIPT,62,175.99
2286,P1146,2025-10-26,RECEIPT,16,421.56
2287,P1065,2025-12-22,ISSUE,136,54.69
2288,P1128,2026-03-24,ISSUE,62,418.75
2289,P1086,2025-09-30,ISSUE,21,48.1
2290,P1119,2026-08-25,ISSUE,32,429.68
2291,P1021,2025-10-13,RECEIPT,10,364.39
2292,P1037,2026-05-22,ISSUE,144,142.11
2293,P1011,2025-11-11,ISSUE,119,142.8
2294,P1193,2026-02-12,RECEIPT,46,282.24
2295,P1185,2026-08-07,ISSUE,47,111.5
2296,P1101,2026-07-25,RECEIPT,88,259.81
2297,P1141,2026-03-12,ISSUE,44,142.05
2298,P1130,2026-07-25,ISSUE,72,172.57
2299,P1060,2026-06-06,RECEIPT,20,110.53
2300,P1176,2026-06-30,RECEIPT,122,337.23
2301,P1120,2025-11-27,RECEIPT,73,402.41
